date,year,incidents,is_weekend,is_bonfire_window,day_of_year
2013-03-31,2013,266,1,0,90
2013-04-01,2013,243,0,0,91
2013-04-02,2013,196,0,0,92
2013-04-03,2013,198,0,0,93
2013-04-04,2013,215,0,0,94
2013-04-05,2013,230,0,0,95
2013-04-06,2013,260,1,0,96
2013-04-07,2013,261,1,0,97
2013-04-08,2013,215,0,0,98
2013-04-09,2013,222,0,0,99
2013-04-10,2013,212,0,0,100
2013-04-11,2013,255,0,0,101
2013-04-12,2013,217,0,0,102
2013-04-13,2013,242,1,0,103
2013-04-14,2013,274,1,0,104
2013-04-15,2013,196,0,0,105
2013-04-16,2013,218,0,0,106
2013-04-17,2013,236,0,0,107
2013-04-18,2013,191,0,0,108
2013-04-19,2013,198,0,0,109
2013-04-20,2013,251,1,0,110
2013-04-21,2013,229,1,0,111
2013-04-22,2013,210,0,0,112
2013-04-23,2013,217,0,0,113
2013-04-24,2013,208,0,0,114
2013-04-25,2013,226,0,0,115
2013-04-26,2013,222,0,0,116
2013-04-27,2013,246,1,0,117
2013-04-28,2013,268,1,0,118
2013-04-29,2013,220,0,0,119
2013-04-30,2013,206,0,0,120
2013-05-01,2013,193,0,0,121
2013-05-02,2013,225,0,0,122
2013-05-03,2013,220,0,0,123
2013-05-04,2013,229,1,0,124
2013-05-05,2013,250,1,0,125
2013-05-06,2013,237,0,0,126
2013-05-07,2013,226,0,0,127
2013-05-08,2013,203,0,0,128
2013-05-09,2013,204,0,0,129
2013-05-10,2013,206,0,0,130
2013-05-11,2013,250,1,0,131
2013-05-12,2013,246,1,0,132
2013-05-13,2013,238,0,0,133
2013-05-14,2013,210,0,0,134
2013-05-15,2013,225,0,0,135
2013-05-16,2013,216,0,0,136
2013-05-17,2013,228,0,0,137
2013-05-18,2013,254,1,0,138
2013-05-19,2013,251,1,0,139
2013-05-20,2013,223,0,0,140
2013-05-21,2013,236,0,0,141
2013-05-22,2013,224,0,0,142
2013-05-23,2013,233,0,0,143
2013-05-24,2013,209,0,0,144
2013-05-25,2013,244,1,0,145
2013-05-26,2013,274,1,0,146
2013-05-27,2013,217,0,0,147
2013-05-28,2013,193,0,0,148
2013-05-29,2013,205,0,0,149
2013-05-30,2013,216,0,0,150
2013-05-31,2013,197,0,0,151
2013-06-01,2013,243,1,0,152
2013-06-02,2013,247,1,0,153
2013-06-03,2013,226,0,0,154
2013-06-04,2013,211,0,0,155
2013-06-05,2013,210,0,0,156
2013-06-06,2013,191,0,0,157
2013-06-07,2013,227,0,0,158
2013-06-08,2013,256,1,0,159
2013-06-09,2013,229,1,0,160
2013-06-10,2013,236,0,0,161
2013-06-11,2013,220,0,0,162
2013-06-12,2013,234,0,0,163
2013-06-13,2013,228,0,0,164
2013-06-14,2013,215,0,0,165
2013-06-15,2013,270,1,0,166
2013-06-16,2013,227,1,0,167
2013-06-17,2013,217,0,0,168
2013-06-18,2013,186,0,0,169
2013-06-19,2013,213,0,0,170
2013-06-20,2013,239,0,0,171
2013-06-21,2013,206,0,0,172
2013-06-22,2013,262,1,0,173
2013-06-23,2013,257,1,0,174
2013-06-24,2013,234,0,0,175
2013-06-25,2013,225,0,0,176
2013-06-26,2013,181,0,0,177
2013-06-27,2013,236,0,0,178
2013-06-28,2013,194,0,0,179
2013-06-29,2013,246,1,0,180
2013-06-30,2013,246,1,0,181
2013-07-01,2013,219,0,0,182
2013-07-02,2013,211,0,0,183
2013-07-03,2013,242,0,0,184
2013-07-04,2013,191,0,0,185
2013-07-05,2013,206,0,0,186
2013-07-06,2013,252,1,0,187
2013-07-07,2013,234,1,0,188
2013-07-08,2013,205,0,0,189
2013-07-09,2013,196,0,0,190
2013-07-10,2013,243,0,0,191
2013-07-11,2013,212,0,0,192
2013-07-12,2013,221,0,0,193
2013-07-13,2013,242,1,0,194
2013-07-14,2013,227,1,0,195
2013-07-15,2013,224,0,0,196
2013-07-16,2013,224,0,0,197
2013-07-17,2013,249,0,0,198
2013-07-18,2013,228,0,0,199
2013-07-19,2013,188,0,0,200
2013-07-20,2013,254,1,0,201
2013-07-21,2013,252,1,0,202
2013-07-22,2013,217,0,0,203
2013-07-23,2013,232,0,0,204
2013-07-24,2013,217,0,0,205
2013-07-25,2013,229,0,0,206
2013-07-26,2013,235,0,0,207
2013-07-27,2013,251,1,0,208
2013-07-28,2013,250,1,0,209
2013-07-29,2013,223,0,0,210
2013-07-30,2013,216,0,0,211
2013-07-31,2013,246,0,0,212
2013-08-01,2013,223,0,0,213
2013-08-02,2013,191,0,0,214
2013-08-03,2013,260,1,0,215
2013-08-04,2013,264,1,0,216
2013-08-05,2013,232,0,0,217
2013-08-06,2013,194,0,0,218
2013-08-07,2013,221,0,0,219
2013-08-08,2013,248,0,0,220
2013-08-09,2013,213,0,0,221
2013-08-10,2013,261,1,0,222
2013-08-11,2013,234,1,0,223
2013-08-12,2013,213,0,0,224
2013-08-13,2013,205,0,0,225
2013-08-14,2013,235,0,0,226
2013-08-15,2013,225,0,0,227
2013-08-16,2013,243,0,0,228
2013-08-17,2013,213,1,0,229
2013-08-18,2013,260,1,0,230
2013-08-19,2013,234,0,0,231
2013-08-20,2013,206,0,0,232
2013-08-21,2013,200,0,0,233
2013-08-22,2013,214,0,0,234
2013-08-23,2013,210,0,0,235
2013-08-24,2013,263,1,0,236
2013-08-25,2013,247,1,0,237
2013-08-26,2013,208,0,0,238
2013-08-27,2013,208,0,0,239
2013-08-28,2013,202,0,0,240
2013-08-29,2013,232,0,0,241
2013-08-30,2013,234,0,0,242
2013-08-31,2013,233,1,0,243
2013-09-01,2013,270,1,0,244
2013-09-02,2013,197,0,0,245
2013-09-03,2013,225,0,0,246
2013-09-04,2013,227,0,0,247
2013-09-05,2013,227,0,0,248
2013-09-06,2013,220,0,0,249
2013-09-07,2013,253,1,0,250
2013-09-08,2013,240,1,0,251
2013-09-09,2013,215,0,0,252
2013-09-10,2013,235,0,0,253
2013-09-11,2013,201,0,0,254
2013-09-12,2013,223,0,0,255
2013-09-13,2013,237,0,0,256
2013-09-14,2013,272,1,0,257
2013-09-15,2013,259,1,0,258
2013-09-16,2013,230,0,0,259
2013-09-17,2013,196,0,0,260
2013-09-18,2013,223,0,0,261
2013-09-19,2013,216,0,0,262
2013-09-20,2013,232,0,0,263
2013-09-21,2013,268,1,0,264
2013-09-22,2013,266,1,0,265
2013-09-23,2013,196,0,0,266
2013-09-24,2013,207,0,0,267
2013-09-25,2013,224,0,0,268
2013-09-26,2013,237,0,0,269
2013-09-27,2013,219,0,0,270
2013-09-28,2013,239,1,0,271
2013-09-29,2013,246,1,0,272
2013-09-30,2013,202,0,0,273
2013-10-01,2013,225,0,0,274
2013-10-02,2013,218,0,0,275
2013-10-03,2013,201,0,0,276
2013-10-04,2013,197,0,0,277
2013-10-05,2013,245,1,0,278
2013-10-06,2013,254,1,0,279
2013-10-07,2013,225,0,0,280
2013-10-08,2013,230,0,0,281
2013-10-09,2013,221,0,0,282
2013-10-10,2013,237,0,0,283
2013-10-11,2013,223,0,0,284
2013-10-12,2013,226,1,0,285
2013-10-13,2013,260,1,0,286
2013-10-14,2013,197,0,0,287
2013-10-15,2013,227,0,0,288
2013-10-16,2013,222,0,0,289
2013-10-17,2013,179,0,0,290
2013-10-18,2013,226,0,0,291
2013-10-19,2013,245,1,0,292
2013-10-20,2013,244,1,0,293
2013-10-21,2013,250,0,0,294
2013-10-22,2013,213,0,0,295
2013-10-23,2013,216,0,0,296
2013-10-24,2013,231,0,0,297
2013-10-25,2013,225,0,0,298
2013-10-26,2013,257,1,0,299
2013-10-27,2013,248,1,0,300
2013-10-28,2013,229,0,0,301
2013-10-29,2013,209,0,0,302
2013-10-30,2013,236,0,0,303
2013-10-31,2013,236,0,0,304
2013-11-01,2013,199,0,0,305
2013-11-02,2013,268,1,0,306
2013-11-03,2013,518,1,1,307
2013-11-04,2013,475,0,1,308
2013-11-05,2013,1074,0,1,309
2013-11-06,2013,417,0,1,310
2013-11-07,2013,448,0,1,311
2013-11-08,2013,213,0,0,312
2013-11-09,2013,255,1,0,313
2013-11-10,2013,255,1,0,314
2013-11-11,2013,215,0,0,315
2013-11-12,2013,201,0,0,316
2013-11-13,2013,229,0,0,317
2013-11-14,2013,198,0,0,318
2013-11-15,2013,206,0,0,319
2013-11-16,2013,221,1,0,320
2013-11-17,2013,252,1,0,321
2013-11-18,2013,237,0,0,322
2013-11-19,2013,240,0,0,323
2013-11-20,2013,231,0,0,324
2013-11-21,2013,191,0,0,325
2013-11-22,2013,228,0,0,326
2013-11-23,2013,273,1,0,327
2013-11-24,2013,247,1,0,328
2013-11-25,2013,201,0,0,329
2013-11-26,2013,221,0,0,330
2013-11-27,2013,212,0,0,331
2013-11-28,2013,230,0,0,332
2013-11-29,2013,223,0,0,333
2013-11-30,2013,202,1,0,334
2013-12-01,2013,235,1,0,335
2013-12-02,2013,224,0,0,336
2013-12-03,2013,211,0,0,337
2013-12-04,2013,209,0,0,338
2013-12-05,2013,206,0,0,339
2013-12-06,2013,224,0,0,340
2013-12-07,2013,242,1,0,341
2013-12-08,2013,232,1,0,342
2013-12-09,2013,241,0,0,343
2013-12-10,2013,221,0,0,344
2013-12-11,2013,239,0,0,345
2013-12-12,2013,188,0,0,346
2013-12-13,2013,216,0,0,347
2013-12-14,2013,278,1,0,348
2013-12-15,2013,255,1,0,349
2013-12-16,2013,209,0,0,350
2013-12-17,2013,236,0,0,351
2013-12-18,2013,209,0,0,352
2013-12-19,2013,209,0,0,353
2013-12-20,2013,216,0,0,354
2013-12-21,2013,266,1,0,355
2013-12-22,2013,254,1,0,356
2013-12-23,2013,224,0,0,357
2013-12-24,2013,198,0,0,358
2013-12-25,2013,212,0,0,359
2013-12-26,2013,199,0,0,360
2013-12-27,2013,216,0,0,361
2013-12-28,2013,246,1,0,362
2013-12-29,2013,261,1,0,363
2013-12-30,2013,217,0,0,364
2013-12-31,2013,214,0,0,365
2014-01-01,2014,201,0,0,1
2014-01-02,2014,207,0,0,2
2014-01-03,2014,231,0,0,3
2014-01-04,2014,260,1,0,4
2014-01-05,2014,271,1,0,5
2014-01-06,2014,180,0,0,6
2014-01-07,2014,241,0,0,7
2014-01-08,2014,228,0,0,8
2014-01-09,2014,216,0,0,9
2014-01-10,2014,222,0,0,10
2014-01-11,2014,220,1,0,11
2014-01-12,2014,263,1,0,12
2014-01-13,2014,233,0,0,13
2014-01-14,2014,219,0,0,14
2014-01-15,2014,225,0,0,15
2014-01-16,2014,223,0,0,16
2014-01-17,2014,212,0,0,17
2014-01-18,2014,258,1,0,18
2014-01-19,2014,245,1,0,19
2014-01-20,2014,246,0,0,20
2014-01-21,2014,226,0,0,21
2014-01-22,2014,218,0,0,22
2014-01-23,2014,197,0,0,23
2014-01-24,2014,209,0,0,24
2014-01-25,2014,241,1,0,25
2014-01-26,2014,248,1,0,26
2014-01-27,2014,209,0,0,27
2014-01-28,2014,217,0,0,28
2014-01-29,2014,237,0,0,29
2014-01-30,2014,197,0,0,30
2014-01-31,2014,221,0,0,31
2014-02-01,2014,240,1,0,32
2014-02-02,2014,261,1,0,33
2014-02-03,2014,213,0,0,34
2014-02-04,2014,215,0,0,35
2014-02-05,2014,237,0,0,36
2014-02-06,2014,247,0,0,37
2014-02-07,2014,225,0,0,38
2014-02-08,2014,228,1,0,39
2014-02-09,2014,271,1,0,40
2014-02-10,2014,196,0,0,41
2014-02-11,2014,242,0,0,42
2014-02-12,2014,225,0,0,43
2014-02-13,2014,235,0,0,44
2014-02-14,2014,203,0,0,45
2014-02-15,2014,247,1,0,46
2014-02-16,2014,258,1,0,47
2014-02-17,2014,191,0,0,48
2014-02-18,2014,222,0,0,49
2014-02-19,2014,214,0,0,50
2014-02-20,2014,215,0,0,51
2014-02-21,2014,222,0,0,52
2014-02-22,2014,239,1,0,53
2014-02-23,2014,269,1,0,54
2014-02-24,2014,235,0,0,55
2014-02-25,2014,222,0,0,56
2014-02-26,2014,222,0,0,57
2014-02-27,2014,213,0,0,58
2014-02-28,2014,218,0,0,59
2014-03-01,2014,240,1,0,60
2014-03-02,2014,242,1,0,61
2014-03-03,2014,203,0,0,62
2014-03-04,2014,212,0,0,63
2014-03-05,2014,195,0,0,64
2014-03-06,2014,203,0,0,65
2014-03-07,2014,218,0,0,66
2014-03-08,2014,238,1,0,67
2014-03-09,2014,267,1,0,68
2014-03-10,2014,215,0,0,69
2014-03-11,2014,248,0,0,70
2014-03-12,2014,221,0,0,71
2014-03-13,2014,213,0,0,72
2014-03-14,2014,225,0,0,73
2014-03-15,2014,254,1,0,74
2014-03-16,2014,231,1,0,75
2014-03-17,2014,216,0,0,76
2014-03-18,2014,211,0,0,77
2014-03-19,2014,232,0,0,78
2014-03-20,2014,222,0,0,79
2014-03-21,2014,233,0,0,80
2014-03-22,2014,262,1,0,81
2014-03-23,2014,222,1,0,82
2014-03-24,2014,246,0,0,83
2014-03-25,2014,216,0,0,84
2014-03-26,2014,217,0,0,85
2014-03-27,2014,207,0,0,86
2014-03-28,2014,219,0,0,87
2014-03-29,2014,265,1,0,88
2014-03-30,2014,258,1,0,89
2014-03-31,2014,217,0,0,90
2014-04-01,2014,232,0,0,91
2014-04-02,2014,218,0,0,92
2014-04-03,2014,220,0,0,93
2014-04-04,2014,244,0,0,94
2014-04-05,2014,282,1,0,95
2014-04-06,2014,262,1,0,96
2014-04-07,2014,224,0,0,97
2014-04-08,2014,228,0,0,98
2014-04-09,2014,218,0,0,99
2014-04-10,2014,192,0,0,100
2014-04-11,2014,210,0,0,101
2014-04-12,2014,266,1,0,102
2014-04-13,2014,238,1,0,103
2014-04-14,2014,217,0,0,104
2014-04-15,2014,220,0,0,105
2014-04-16,2014,204,0,0,106
2014-04-17,2014,226,0,0,107
2014-04-18,2014,223,0,0,108
2014-04-19,2014,228,1,0,109
2014-04-20,2014,278,1,0,110
2014-04-21,2014,210,0,0,111
2014-04-22,2014,210,0,0,112
2014-04-23,2014,223,0,0,113
2014-04-24,2014,202,0,0,114
2014-04-25,2014,200,0,0,115
2014-04-26,2014,241,1,0,116
2014-04-27,2014,241,1,0,117
2014-04-28,2014,222,0,0,118
2014-04-29,2014,234,0,0,119
2014-04-30,2014,235,0,0,120
2014-05-01,2014,193,0,0,121
2014-05-02,2014,228,0,0,122
2014-05-03,2014,223,1,0,123
2014-05-04,2014,255,1,0,124
2014-05-05,2014,246,0,0,125
2014-05-06,2014,202,0,0,126
2014-05-07,2014,210,0,0,127
2014-05-08,2014,199,0,0,128
2014-05-09,2014,195,0,0,129
2014-05-10,2014,257,1,0,130
2014-05-11,2014,236,1,0,131
2014-05-12,2014,226,0,0,132
2014-05-13,2014,218,0,0,133
2014-05-14,2014,210,0,0,134
2014-05-15,2014,214,0,0,135
2014-05-16,2014,217,0,0,136
2014-05-17,2014,252,1,0,137
2014-05-18,2014,264,1,0,138
2014-05-19,2014,208,0,0,139
2014-05-20,2014,210,0,0,140
2014-05-21,2014,226,0,0,141
2014-05-22,2014,228,0,0,142
2014-05-23,2014,219,0,0,143
2014-05-24,2014,250,1,0,144
2014-05-25,2014,294,1,0,145
2014-05-26,2014,214,0,0,146
2014-05-27,2014,227,0,0,147
2014-05-28,2014,207,0,0,148
2014-05-29,2014,195,0,0,149
2014-05-30,2014,205,0,0,150
2014-05-31,2014,259,1,0,151
2014-06-01,2014,231,1,0,152
2014-06-02,2014,227,0,0,153
2014-06-03,2014,215,0,0,154
2014-06-04,2014,225,0,0,155
2014-06-05,2014,221,0,0,156
2014-06-06,2014,206,0,0,157
2014-06-07,2014,259,1,0,158
2014-06-08,2014,277,1,0,159
2014-06-09,2014,221,0,0,160
2014-06-10,2014,206,0,0,161
2014-06-11,2014,209,0,0,162
2014-06-12,2014,230,0,0,163
2014-06-13,2014,217,0,0,164
2014-06-14,2014,258,1,0,165
2014-06-15,2014,267,1,0,166
2014-06-16,2014,209,0,0,167
2014-06-17,2014,219,0,0,168
2014-06-18,2014,230,0,0,169
2014-06-19,2014,214,0,0,170
2014-06-20,2014,204,0,0,171
2014-06-21,2014,267,1,0,172
2014-06-22,2014,254,1,0,173
2014-06-23,2014,200,0,0,174
2014-06-24,2014,236,0,0,175
2014-06-25,2014,211,0,0,176
2014-06-26,2014,202,0,0,177
2014-06-27,2014,204,0,0,178
2014-06-28,2014,260,1,0,179
2014-06-29,2014,238,1,0,180
2014-06-30,2014,228,0,0,181
2014-07-01,2014,211,0,0,182
2014-07-02,2014,221,0,0,183
2014-07-03,2014,217,0,0,184
2014-07-04,2014,231,0,0,185
2014-07-05,2014,249,1,0,186
2014-07-06,2014,241,1,0,187
2014-07-07,2014,201,0,0,188
2014-07-08,2014,220,0,0,189
2014-07-09,2014,242,0,0,190
2014-07-10,2014,219,0,0,191
2014-07-11,2014,206,0,0,192
2014-07-12,2014,257,1,0,193
2014-07-13,2014,265,1,0,194
2014-07-14,2014,217,0,0,195
2014-07-15,2014,222,0,0,196
2014-07-16,2014,240,0,0,197
2014-07-17,2014,211,0,0,198
2014-07-18,2014,213,0,0,199
2014-07-19,2014,245,1,0,200
2014-07-20,2014,245,1,0,201
2014-07-21,2014,199,0,0,202
2014-07-22,2014,237,0,0,203
2014-07-23,2014,214,0,0,204
2014-07-24,2014,215,0,0,205
2014-07-25,2014,217,0,0,206
2014-07-26,2014,245,1,0,207
2014-07-27,2014,250,1,0,208
2014-07-28,2014,235,0,0,209
2014-07-29,2014,227,0,0,210
2014-07-30,2014,215,0,0,211
2014-07-31,2014,208,0,0,212
2014-08-01,2014,236,0,0,213
2014-08-02,2014,227,1,0,214
2014-08-03,2014,231,1,0,215
2014-08-04,2014,232,0,0,216
2014-08-05,2014,231,0,0,217
2014-08-06,2014,226,0,0,218
2014-08-07,2014,217,0,0,219
2014-08-08,2014,218,0,0,220
2014-08-09,2014,248,1,0,221
2014-08-10,2014,272,1,0,222
2014-08-11,2014,250,0,0,223
2014-08-12,2014,201,0,0,224
2014-08-13,2014,223,0,0,225
2014-08-14,2014,213,0,0,226
2014-08-15,2014,223,0,0,227
2014-08-16,2014,214,1,0,228
2014-08-17,2014,273,1,0,229
2014-08-18,2014,223,0,0,230
2014-08-19,2014,212,0,0,231
2014-08-20,2014,195,0,0,232
2014-08-21,2014,229,0,0,233
2014-08-22,2014,243,0,0,234
2014-08-23,2014,254,1,0,235
2014-08-24,2014,263,1,0,236
2014-08-25,2014,206,0,0,237
2014-08-26,2014,225,0,0,238
2014-08-27,2014,217,0,0,239
2014-08-28,2014,207,0,0,240
2014-08-29,2014,206,0,0,241
2014-08-30,2014,257,1,0,242
2014-08-31,2014,251,1,0,243
2014-09-01,2014,212,0,0,244
2014-09-02,2014,214,0,0,245
2014-09-03,2014,228,0,0,246
2014-09-04,2014,217,0,0,247
2014-09-05,2014,239,0,0,248
2014-09-06,2014,261,1,0,249
2014-09-07,2014,258,1,0,250
2014-09-08,2014,225,0,0,251
2014-09-09,2014,227,0,0,252
2014-09-10,2014,208,0,0,253
2014-09-11,2014,211,0,0,254
2014-09-12,2014,210,0,0,255
2014-09-13,2014,254,1,0,256
2014-09-14,2014,263,1,0,257
2014-09-15,2014,236,0,0,258
2014-09-16,2014,204,0,0,259
2014-09-17,2014,231,0,0,260
2014-09-18,2014,213,0,0,261
2014-09-19,2014,211,0,0,262
2014-09-20,2014,231,1,0,263
2014-09-21,2014,224,1,0,264
2014-09-22,2014,223,0,0,265
2014-09-23,2014,227,0,0,266
2014-09-24,2014,227,0,0,267
2014-09-25,2014,178,0,0,268
2014-09-26,2014,240,0,0,269
2014-09-27,2014,272,1,0,270
2014-09-28,2014,250,1,0,271
2014-09-29,2014,249,0,0,272
2014-09-30,2014,214,0,0,273
2014-10-01,2014,220,0,0,274
2014-10-02,2014,229,0,0,275
2014-10-03,2014,236,0,0,276
2014-10-04,2014,245,1,0,277
2014-10-05,2014,248,1,0,278
2014-10-06,2014,210,0,0,279
2014-10-07,2014,230,0,0,280
2014-10-08,2014,260,0,0,281
2014-10-09,2014,231,0,0,282
2014-10-10,2014,211,0,0,283
2014-10-11,2014,265,1,0,284
2014-10-12,2014,249,1,0,285
2014-10-13,2014,220,0,0,286
2014-10-14,2014,221,0,0,287
2014-10-15,2014,240,0,0,288
2014-10-16,2014,220,0,0,289
2014-10-17,2014,214,0,0,290
2014-10-18,2014,273,1,0,291
2014-10-19,2014,241,1,0,292
2014-10-20,2014,271,0,0,293
2014-10-21,2014,218,0,0,294
2014-10-22,2014,227,0,0,295
2014-10-23,2014,205,0,0,296
2014-10-24,2014,202,0,0,297
2014-10-25,2014,255,1,0,298
2014-10-26,2014,270,1,0,299
2014-10-27,2014,247,0,0,300
2014-10-28,2014,238,0,0,301
2014-10-29,2014,235,0,0,302
2014-10-30,2014,192,0,0,303
2014-10-31,2014,227,0,0,304
2014-11-01,2014,252,1,0,305
2014-11-02,2014,253,1,0,306
2014-11-03,2014,424,0,1,307
2014-11-04,2014,444,0,1,308
2014-11-05,2014,1181,0,1,309
2014-11-06,2014,438,0,1,310
2014-11-07,2014,483,0,1,311
2014-11-08,2014,266,1,0,312
2014-11-09,2014,252,1,0,313
2014-11-10,2014,213,0,0,314
2014-11-11,2014,217,0,0,315
2014-11-12,2014,241,0,0,316
2014-11-13,2014,221,0,0,317
2014-11-14,2014,213,0,0,318
2014-11-15,2014,270,1,0,319
2014-11-16,2014,251,1,0,320
2014-11-17,2014,213,0,0,321
2014-11-18,2014,196,0,0,322
2014-11-19,2014,230,0,0,323
2014-11-20,2014,216,0,0,324
2014-11-21,2014,219,0,0,325
2014-11-22,2014,237,1,0,326
2014-11-23,2014,236,1,0,327
2014-11-24,2014,218,0,0,328
2014-11-25,2014,220,0,0,329
2014-11-26,2014,217,0,0,330
2014-11-27,2014,219,0,0,331
2014-11-28,2014,210,0,0,332
2014-11-29,2014,264,1,0,333
2014-11-30,2014,251,1,0,334
2014-12-01,2014,212,0,0,335
2014-12-02,2014,239,0,0,336
2014-12-03,2014,214,0,0,337
2014-12-04,2014,220,0,0,338
2014-12-05,2014,213,0,0,339
2014-12-06,2014,300,1,0,340
2014-12-07,2014,252,1,0,341
2014-12-08,2014,210,0,0,342
2014-12-09,2014,215,0,0,343
2014-12-10,2014,202,0,0,344
2014-12-11,2014,222,0,0,345
2014-12-12,2014,194,0,0,346
2014-12-13,2014,256,1,0,347
2014-12-14,2014,241,1,0,348
2014-12-15,2014,217,0,0,349
2014-12-16,2014,219,0,0,350
2014-12-17,2014,209,0,0,351
2014-12-18,2014,195,0,0,352
2014-12-19,2014,209,0,0,353
2014-12-20,2014,205,1,0,354
2014-12-21,2014,273,1,0,355
2014-12-22,2014,220,0,0,356
2014-12-23,2014,225,0,0,357
2014-12-24,2014,224,0,0,358
2014-12-25,2014,232,0,0,359
2014-12-26,2014,216,0,0,360
2014-12-27,2014,246,1,0,361
2014-12-28,2014,231,1,0,362
2014-12-29,2014,231,0,0,363
2014-12-30,2014,203,0,0,364
2014-12-31,2014,209,0,0,365
2015-01-01,2015,233,0,0,1
2015-01-02,2015,221,0,0,2
2015-01-03,2015,290,1,0,3
2015-01-04,2015,262,1,0,4
2015-01-05,2015,241,0,0,5
2015-01-06,2015,266,0,0,6
2015-01-07,2015,226,0,0,7
2015-01-08,2015,246,0,0,8
2015-01-09,2015,217,0,0,9
2015-01-10,2015,262,1,0,10
2015-01-11,2015,256,1,0,11
2015-01-12,2015,241,0,0,12
2015-01-13,2015,233,0,0,13
2015-01-14,2015,235,0,0,14
2015-01-15,2015,212,0,0,15
2015-01-16,2015,245,0,0,16
2015-01-17,2015,269,1,0,17
2015-01-18,2015,284,1,0,18
2015-01-19,2015,224,0,0,19
2015-01-20,2015,219,0,0,20
2015-01-21,2015,226,0,0,21
2015-01-22,2015,232,0,0,22
2015-01-23,2015,228,0,0,23
2015-01-24,2015,272,1,0,24
2015-01-25,2015,256,1,0,25
2015-01-26,2015,229,0,0,26
2015-01-27,2015,218,0,0,27
2015-01-28,2015,252,0,0,28
2015-01-29,2015,226,0,0,29
2015-01-30,2015,217,0,0,30
2015-01-31,2015,285,1,0,31
2015-02-01,2015,278,1,0,32
2015-02-02,2015,241,0,0,33
2015-02-03,2015,221,0,0,34
2015-02-04,2015,237,0,0,35
2015-02-05,2015,225,0,0,36
2015-02-06,2015,220,0,0,37
2015-02-07,2015,283,1,0,38
2015-02-08,2015,251,1,0,39
2015-02-09,2015,225,0,0,40
2015-02-10,2015,221,0,0,41
2015-02-11,2015,220,0,0,42
2015-02-12,2015,225,0,0,43
2015-02-13,2015,224,0,0,44
2015-02-14,2015,261,1,0,45
2015-02-15,2015,269,1,0,46
2015-02-16,2015,197,0,0,47
2015-02-17,2015,230,0,0,48
2015-02-18,2015,220,0,0,49
2015-02-19,2015,229,0,0,50
2015-02-20,2015,232,0,0,51
2015-02-21,2015,276,1,0,52
2015-02-22,2015,257,1,0,53
2015-02-23,2015,238,0,0,54
2015-02-24,2015,223,0,0,55
2015-02-25,2015,237,0,0,56
2015-02-26,2015,240,0,0,57
2015-02-27,2015,206,0,0,58
2015-02-28,2015,273,1,0,59
2015-03-01,2015,265,1,0,60
2015-03-02,2015,227,0,0,61
2015-03-03,2015,232,0,0,62
2015-03-04,2015,228,0,0,63
2015-03-05,2015,238,0,0,64
2015-03-06,2015,238,0,0,65
2015-03-07,2015,240,1,0,66
2015-03-08,2015,265,1,0,67
2015-03-09,2015,243,0,0,68
2015-03-10,2015,212,0,0,69
2015-03-11,2015,210,0,0,70
2015-03-12,2015,228,0,0,71
2015-03-13,2015,207,0,0,72
2015-03-14,2015,280,1,0,73
2015-03-15,2015,259,1,0,74
2015-03-16,2015,239,0,0,75
2015-03-17,2015,221,0,0,76
2015-03-18,2015,233,0,0,77
2015-03-19,2015,231,0,0,78
2015-03-20,2015,239,0,0,79
2015-03-21,2015,254,1,0,80
2015-03-22,2015,248,1,0,81
2015-03-23,2015,200,0,0,82
2015-03-24,2015,244,0,0,83
2015-03-25,2015,232,0,0,84
2015-03-26,2015,216,0,0,85
2015-03-27,2015,216,0,0,86
2015-03-28,2015,296,1,0,87
2015-03-29,2015,259,1,0,88
2015-03-30,2015,248,0,0,89
2015-03-31,2015,233,0,0,90
2015-04-01,2015,223,0,0,91
2015-04-02,2015,246,0,0,92
2015-04-03,2015,233,0,0,93
2015-04-04,2015,265,1,0,94
2015-04-05,2015,265,1,0,95
2015-04-06,2015,220,0,0,96
2015-04-07,2015,226,0,0,97
2015-04-08,2015,228,0,0,98
2015-04-09,2015,246,0,0,99
2015-04-10,2015,225,0,0,100
2015-04-11,2015,269,1,0,101
2015-04-12,2015,253,1,0,102
2015-04-13,2015,233,0,0,103
2015-04-14,2015,267,0,0,104
2015-04-15,2015,245,0,0,105
2015-04-16,2015,257,0,0,106
2015-04-17,2015,228,0,0,107
2015-04-18,2015,218,1,0,108
2015-04-19,2015,252,1,0,109
2015-04-20,2015,220,0,0,110
2015-04-21,2015,224,0,0,111
2015-04-22,2015,231,0,0,112
2015-04-23,2015,236,0,0,113
2015-04-24,2015,234,0,0,114
2015-04-25,2015,239,1,0,115
2015-04-26,2015,254,1,0,116
2015-04-27,2015,239,0,0,117
2015-04-28,2015,241,0,0,118
2015-04-29,2015,200,0,0,119
2015-04-30,2015,215,0,0,120
2015-05-01,2015,248,0,0,121
2015-05-02,2015,267,1,0,122
2015-05-03,2015,281,1,0,123
2015-05-04,2015,229,0,0,124
2015-05-05,2015,261,0,0,125
2015-05-06,2015,216,0,0,126
2015-05-07,2015,232,0,0,127
2015-05-08,2015,232,0,0,128
2015-05-09,2015,252,1,0,129
2015-05-10,2015,286,1,0,130
2015-05-11,2015,216,0,0,131
2015-05-12,2015,201,0,0,132
2015-05-13,2015,205,0,0,133
2015-05-14,2015,244,0,0,134
2015-05-15,2015,237,0,0,135
